证券代码,持仓权重,交易价格,成分日期
300383.SZ,0.026247777753763867,0,2020-01-02
002371.SZ,0.026226821444180107,0,2020-01-02
002812.SZ,0.02592295495521255,0,2020-01-02
600763.SH,0.025776260788126625,0,2020-01-02
300088.SZ,0.025598132156664656,0,2020-01-02
002821.SZ,0.02534665644165806,0,2020-01-02
002353.SZ,0.025283787512906712,0,2020-01-02
002180.SZ,0.025231396738946345,0,2020-01-02
002797.SZ,0.025210440429360412,0,2020-01-02
600885.SH,0.024717967154143396,0,2020-01-02
000623.SZ,0.02471796715414224,0,2020-01-02
600150.SH,0.02462366376101472,0,2020-01-02
002507.SZ,0.02456079483226471,0,2020-01-02
300168.SZ,0.02427788465288297,0,2020-01-02
600704.SH,0.02420453756933885,0,2020-01-02
600325.SH,0.024194059414547203,0,2020-01-02
601231.SH,0.02402640893787643,0,2020-01-02
002174.SZ,0.023984496318708956,0,2020-01-02
000878.SZ,0.02379588953245474,0,2020-01-02
002250.SZ,0.023665759858797108,0,2020-01-02
600580.SH,0.023167200244938773,0,2020-01-02
600216.SH,0.023156722090147318,0,2020-01-02
300010.SZ,0.02314624393535541,0,2020-01-02
603816.SH,0.022968115303892235,0,2020-01-02
600640.SH,0.022968115303891194,0,2020-01-02
601689.SH,0.022748074053262728,0,2020-01-02
000717.SZ,0.02236038232596113,0,2020-01-02
002709.SZ,0.022339426016377492,0,2020-01-02
002681.SZ,0.022066993991782472,0,2020-01-02
002416.SZ,0.02187838720553305,0,2020-01-02
002672.SZ,0.021846952741155844,0,2020-01-02
600053.SH,0.021763127502821073,0,2020-01-02
300115.SZ,0.01992314832758552,0,2020-01-02
000009.SZ,0.017435649573758656,0,2020-01-02
603379.SH,0.016392225910721078,0,2020-01-02
300315.SZ,0.016031576831643878,0,2020-01-02
000581.SZ,0.014295560523854072,0,2020-01-02
600466.SH,0.013736860932209672,0,2020-01-02
300529.SZ,0.01359016676512653,0,2020-01-02
002242.SZ,0.01274143622697695,0,2020-01-02
600298.SH,0.012370536356479268,0,2020-01-02
000426.SZ,0.012268525425328672,0,2020-01-02
601872.SH,0.01179840229571703,0,2020-01-02
600754.SH,0.011756489676536606,0,2020-01-02
600862.SH,0.011064931460266466,0,2020-01-02
002051.SZ,0.010396771290063047,0,2020-01-02
600985.SH,0.010090463064740846,0,2020-01-02
601128.SH,0.009744683956484305,0,2020-01-02
000967.SZ,0.009210298062095052,0,2020-01-02
002233.SZ,0.009128875198303046,0,2020-01-02
