证券代码,持仓权重,交易价格,成分日期
600745.SH,0.02857779800948743,0,2020-01-21
600536.SH,0.026157016439927006,0,2020-01-21
002812.SZ,0.02592646581425487,0,2020-01-21
300088.SZ,0.0256015990235341,0,2020-01-21
600739.SH,0.025517762432380745,0,2020-01-21
002180.SZ,0.02523481393723833,0,2020-01-21
300315.SZ,0.025119538624401687,0,2020-01-21
600699.SH,0.024375488877913035,0,2020-01-21
000998.SZ,0.024270693138970314,0,2020-01-21
002174.SZ,0.023987744643828038,0,2020-01-21
002074.SZ,0.023788632739838056,0,2020-01-21
300168.SZ,0.02370926758700025,0,2020-01-21
002191.SZ,0.02341136807964659,0,2020-01-21
600155.SH,0.023348490636281208,0,2020-01-21
600486.SH,0.023335991247775675,0,2020-01-21
600266.SH,0.02319129702786151,0,2020-01-21
603707.SH,0.023138899158397865,0,2020-01-21
600026.SH,0.023086501288926524,0,2020-01-21
002317.SZ,0.022981705549984945,0,2020-01-21
601231.SH,0.022803552793786163,0,2020-01-21
603806.SH,0.022759336593990667,0,2020-01-21
000685.SZ,0.02274067535041768,0,2020-01-21
002635.SZ,0.022363410690226532,0,2020-01-21
002709.SZ,0.02234245154243781,0,2020-01-21
002681.SZ,0.02206998262118869,0,2020-01-21
300383.SZ,0.021996383803616612,0,2020-01-21
002416.SZ,0.021881350291092713,0,2020-01-21
600338.SH,0.021797513699939448,0,2020-01-21
601003.SH,0.021671758813209124,0,2020-01-21
600216.SH,0.02150600344349293,0,2020-01-21
002353.SZ,0.02084813912468526,0,2020-01-21
002399.SZ,0.0194586509089347,0,2020-01-21
600779.SH,0.018873712583441296,0,2020-01-21
000009.SZ,0.0174380109599518,0,2020-01-21
002340.SZ,0.017221516890365572,0,2020-01-21
000717.SZ,0.016976909708604323,0,2020-01-21
002470.SZ,0.01672741974976167,0,2020-01-21
600466.SH,0.016311590488684465,0,2020-01-21
002465.SZ,0.014894019002551285,0,2020-01-21
000877.SZ,0.014533085230838046,0,2020-01-21
603888.SH,0.01388543540980907,0,2020-01-21
000581.SZ,0.013141385663330776,0,2020-01-21
000066.SZ,0.012822527008178953,0,2020-01-21
002690.SZ,0.012812252223483905,0,2020-01-21
600258.SH,0.011758081909294772,0,2020-01-21
600704.SH,0.011233781935700597,0,2020-01-21
600801.SH,0.011152350383849968,0,2020-01-21
002926.SZ,0.010805971470478274,0,2020-01-21
000547.SZ,0.01031983578689531,0,2020-01-21
601969.SH,0.010091829660113258,0,2020-01-21
