证券代码,持仓权重,交易价格,成分日期
002371.SZ,0.02619849458237708,0,2020-01-14
600536.SH,0.02612522671898059,0,2020-01-14
002812.SZ,0.02589495629117104,0,2020-01-14
300088.SZ,0.025570484324708483,0,2020-01-14
002180.SZ,0.025204145007734064,0,2020-01-14
300315.SZ,0.025089009793829338,0,2020-01-14
600673.SH,0.02470173680159801,0,2020-01-14
600885.SH,0.02469126996396556,0,2020-01-14
300168.SZ,0.024251662783605,0,2020-01-14
600486.SH,0.024052792868678986,0,2020-01-14
601231.SH,0.02400045868053766,0,2020-01-14
002385.SZ,0.023989991842911965,0,2020-01-14
002174.SZ,0.023958591330031483,0,2020-01-14
002191.SZ,0.02338291526049742,0,2020-01-14
600155.SH,0.023320114234730654,0,2020-01-14
600266.SH,0.023163111670312514,0,2020-01-14
600216.SH,0.023131711157431456,0,2020-01-14
603707.SH,0.023110777482173505,0,2020-01-14
600026.SH,0.023058443294036758,0,2020-01-14
002317.SZ,0.02295377491774625,0,2020-01-14
601689.SH,0.02272350448994799,0,2020-01-14
000685.SZ,0.02271303765231987,0,2020-01-14
002203.SZ,0.022399032523484637,0,2020-01-14
002635.SZ,0.022336231497720807,0,2020-01-14
002709.SZ,0.02231529782246302,0,2020-01-14
002681.SZ,0.02204316004414234,0,2020-01-14
002416.SZ,0.02185475696684077,0,2020-01-14
600338.SH,0.02177102226581722,0,2020-01-14
603806.SH,0.021717807254152215,0,2020-01-14
601003.SH,0.021645420214283773,0,2020-01-14
300383.SZ,0.02098976926512948,0,2020-01-14
002353.SZ,0.019894071395613104,0,2020-01-14
002399.SZ,0.018568169951739592,0,2020-01-14
002051.SZ,0.018275098498135273,0,2020-01-14
000009.SZ,0.01741681781265775,0,2020-01-14
002470.SZ,0.015961927382388368,0,2020-01-14
600466.SH,0.015565127602859368,0,2020-01-14
000877.SZ,0.015012230623876082,0,2020-01-14
000581.SZ,0.014747774217556825,0,2020-01-14
002465.SZ,0.014212428055679311,0,2020-01-14
601969.SH,0.014109475813261909,0,2020-01-14
603444.SH,0.013868559856836616,0,2020-01-14
002690.SZ,0.013725411064866742,0,2020-01-14
000547.SZ,0.01240427202426542,0,2020-01-14
000066.SZ,0.012235733186893536,0,2020-01-14
600779.SH,0.012227259133414735,0,2020-01-14
600258.SH,0.011743791818391571,0,2020-01-14
600704.SH,0.010719693423714613,0,2020-01-14
600801.SH,0.01064198840185701,0,2020-01-14
002926.SZ,0.010311460732632399,0,2020-01-14
