证券代码,持仓权重,交易价格,成分日期
600745.SH,0.02583337474738777,0,2020-02-11
002371.SZ,0.025792159584210512,0,2020-02-11
002812.SZ,0.025493329129579228,0,2020-02-11
002340.SZ,0.02546241563427254,0,2020-02-11
002127.SZ,0.025112062687463448,0,2020-02-11
002353.SZ,0.024864752947411643,0,2020-02-11
600699.SH,0.023968263125573996,0,2020-02-11
600909.SH,0.023782781749410932,0,2020-02-11
002074.SZ,0.02339121144872467,0,2020-02-11
002152.SZ,0.023391211257563597,0,2020-02-11
300418.SZ,0.023380906950289115,0,2020-02-11
000547.SZ,0.02337060245185355,0,2020-02-11
603659.SH,0.023277861965933497,0,2020-02-11
600845.SH,0.023277861965933497,0,2020-02-11
300001.SZ,0.023082076495657827,0,2020-02-11
002221.SZ,0.022762636930198123,0,2020-02-11
600026.SH,0.022700809404765668,0,2020-02-11
002414.SZ,0.02249472008483082,0,2020-02-11
300026.SZ,0.022381370412170296,0,2020-02-11
000930.SZ,0.022371065562972612,0,2020-02-11
600507.SH,0.022360761312001456,0,2020-02-11
300182.SZ,0.0223401526082974,0,2020-02-11
600823.SH,0.02222680312550622,0,2020-02-11
002030.SZ,0.02215467144296654,0,2020-02-11
000078.SZ,0.022092844645843924,0,2020-02-11
002603.SZ,0.022051626455998848,0,2020-02-11
002635.SZ,0.021989799661488306,0,2020-02-11
600664.SH,0.021979495035745342,0,2020-02-11
002709.SZ,0.02196919066461718,0,2020-02-11
002920.SZ,0.02181462281535248,0,2020-02-11
603568.SH,0.021649751213114778,0,2020-02-11
300383.SZ,0.02132000752733213,0,2020-02-11
603866.SH,0.01855839579647848,0,2020-02-11
002444.SZ,0.01853779326674038,0,2020-02-11
300010.SZ,0.01797104396474479,0,2020-02-11
300012.SZ,0.01714668517122245,0,2020-02-11
002926.SZ,0.016641759304659904,0,2020-02-11
600160.SH,0.0166314589026357,0,2020-02-11
603888.SH,0.016219278956987715,0,2020-02-11
002831.SZ,0.01609561656957978,0,2020-02-11
600639.SH,0.015075478876075254,0,2020-02-11
601865.SH,0.014951826401122421,0,2020-02-11
601689.SH,0.012921840204656275,0,2020-02-11
001872.SZ,0.012705445030866878,0,2020-02-11
600060.SH,0.01253026980902786,0,2020-02-11
002465.SZ,0.011726517070031436,0,2020-02-11
600754.SH,0.011561646946514107,0,2020-02-11
002056.SZ,0.011077339190100675,0,2020-02-11
600777.SH,0.009923223489174276,0,2020-02-11
002948.SZ,0.009583180004913695,0,2020-02-11
