证券代码,持仓权重,交易价格,成分日期
601318.SH,0.035786488961242834,0,2019-12-27
000725.SZ,0.025687447275933625,0,2019-12-27
601169.SH,0.025067492697096225,0,2019-12-27
601818.SH,0.024047611753111063,0,2019-12-27
601009.SH,0.023017714060448814,0,2019-12-27
603986.SH,0.021567853204067393,0,2019-12-27
600705.SH,0.0215078084695665,0,2019-12-27
002456.SZ,0.021477869642705354,0,2019-12-27
002555.SZ,0.0214178418475147,0,2019-12-27
002460.SZ,0.021327885888234453,0,2019-12-27
603501.SH,0.021327795826697176,0,2019-12-27
002466.SZ,0.021257892692728365,0,2019-12-27
300450.SZ,0.021227894775316097,0,2019-12-27
603799.SH,0.021217895204732003,0,2019-12-27
000786.SZ,0.02115788438963622,0,2019-12-27
002624.SZ,0.02111788185694136,0,2019-12-27
600926.SH,0.02109790671705636,0,2019-12-27
601997.SH,0.021097905234364688,0,2019-12-27
600219.SH,0.020947922448488556,0,2019-12-27
000961.SZ,0.020927921977523863,0,2019-12-27
002797.SZ,0.020927918394301907,0,2019-12-27
300315.SZ,0.020917926487874206,0,2019-12-27
300088.SZ,0.02089792767088805,0,2019-12-27
601872.SH,0.02088789838958538,0,2019-12-27
002371.SZ,0.020877928005583718,0,2019-12-27
300168.SZ,0.020877925757087173,0,2019-12-27
600885.SH,0.020797924840481208,0,2019-12-27
002938.SZ,0.020767926626364668,0,2019-12-27
000009.SZ,0.02070793764507862,0,2019-12-27
002773.SZ,0.020637952889473184,0,2019-12-27
002250.SZ,0.02063787919058304,0,2019-12-27
002812.SZ,0.020607956412523328,0,2019-12-27
000878.SZ,0.02058789785286946,0,2019-12-27
600760.SH,0.02056029816457869,0,2019-12-27
300251.SZ,0.02053796354518333,0,2019-12-27
600258.SH,0.020537953369272364,0,2019-12-27
300115.SZ,0.020527957386608328,0,2019-12-27
600216.SH,0.020517948238198358,0,2019-12-27
002174.SZ,0.02050796676532965,0,2019-12-27
002280.SZ,0.02037334318102429,0,2019-12-27
601689.SH,0.020357978373382143,0,2019-12-27
600640.SH,0.020357951914200024,0,2019-12-27
600754.SH,0.02035793007990976,0,2019-12-27
002681.SZ,0.020247990105985485,0,2019-12-27
601155.SH,0.0188581301249171,0,2019-12-27
600519.SH,0.014938519526574316,0,2019-12-27
600919.SH,0.010768940654457434,0,2019-12-27
600536.SH,0.005218558967876649,0,2019-12-27
600036.SH,0.0028897152411751204,0,2019-12-27
600309.SH,2.2939275227460273e-05,0,2019-12-27
