证券代码,持仓权重,交易价格,成分日期
300450.SZ,0.025925530755303985,0,2019-12-30
002821.SZ,0.02513586862391193,0,2019-12-30
300383.SZ,0.02509872885722581,0,2019-12-30
600298.SH,0.02456156889199103,0,2019-12-30
300315.SZ,0.024561568891990664,0,2019-12-30
600801.SH,0.024541058187279682,0,2019-12-30
002273.SZ,0.024541058187279096,0,2019-12-30
300088.SZ,0.024469270720789107,0,2019-12-30
601872.SH,0.024417993959010405,0,2019-12-30
002507.SZ,0.024161610150117033,0,2019-12-30
600885.SH,0.024028290569492437,0,2019-12-30
600325.SH,0.023710374646464583,0,2019-12-30
601168.SH,0.023310415904590775,0,2019-12-30
000723.SZ,0.023279649847522718,0,2019-12-30
601966.SH,0.023177096323965807,0,2019-12-30
603659.SH,0.022982244629207248,0,2019-12-30
002812.SZ,0.02290177805896183,0,2019-12-30
002670.SZ,0.02283866969622664,0,2019-12-30
002368.SZ,0.022807903639159573,0,2019-12-30
600216.SH,0.02278739293444826,0,2019-12-30
002174.SZ,0.02276688222973561,0,2019-12-30
600580.SH,0.022674584058535174,0,2019-12-30
300010.SZ,0.022469477011420196,0,2019-12-30
000021.SZ,0.022418200249640904,0,2019-12-30
002280.SZ,0.022172071793103716,0,2019-12-30
601689.SH,0.022110539678970205,0,2019-12-30
600862.SH,0.021859973750475648,0,2019-12-30
002489.SZ,0.02176185769887441,0,2019-12-30
002681.SZ,0.021608027413538313,0,2019-12-30
601139.SH,0.021597772061182807,0,2019-12-30
000537.SZ,0.021546495299403775,0,2019-12-30
000758.SZ,0.021300366842864824,0,2019-12-30
002118.SZ,0.02127985613815421,0,2019-12-30
601003.SH,0.021208068671664772,0,2019-12-30
002250.SZ,0.02115521566128446,0,2019-12-30
002416.SZ,0.02111577050046296,0,2019-12-30
002399.SZ,0.020218328334324312,0,2019-12-30
600901.SH,0.01861346452566186,0,2019-12-30
300418.SZ,0.016193201369712813,0,2019-12-30
600060.SH,0.012644849454623935,0,2019-12-30
600167.SH,0.012607768721760707,0,2019-12-30
600835.SH,0.012389213872240266,0,2019-12-30
000009.SZ,0.011957740846790835,0,2019-12-30
600754.SH,0.011752633799675683,0,2019-12-30
000028.SZ,0.011290368021835539,0,2019-12-30
603369.SH,0.010604034335828523,0,2019-12-30
600820.SH,0.009911355115946876,0,2019-12-30
002019.SZ,0.009624648185855041,0,2019-12-30
600316.SH,0.0071524180639047676,0,2019-12-30
603569.SH,0.006756742817588178,0,2019-12-30
