证券代码,持仓权重,交易价格,成分日期
300383.SZ,0.026024331228478373,0,2020-02-20
002371.SZ,0.026003553319313772,0,2020-02-20
002812.SZ,0.025702273636428727,0,2020-02-20
002129.SZ,0.02555682827227791,0,2020-02-20
300088.SZ,0.02538021604437844,0,2020-02-20
002127.SZ,0.024417903631846736,0,2020-02-20
600909.SH,0.023977707175779562,0,2020-02-20
002385.SZ,0.02381148390246394,0,2020-02-20
000999.SZ,0.023780317038717268,0,2020-02-20
000547.SZ,0.023562148992490862,0,2020-02-20
600460.SH,0.02310503499087113,0,2020-02-20
600808.SH,0.023001145445050428,0,2020-02-20
300010.SZ,0.022949200672139375,0,2020-02-20
000021.SZ,0.02294920067213913,0,2020-02-20
600171.SH,0.022928422762974455,0,2020-02-20
300244.SZ,0.02277258844424113,0,2020-02-20
000012.SZ,0.022471308761356324,0,2020-02-20
002056.SZ,0.022408975033863767,0,2020-02-20
002821.SZ,0.022352623516800656,0,2020-02-20
300324.SZ,0.02220119594221878,0,2020-02-20
002426.SZ,0.022159640123890337,0,2020-02-20
002709.SZ,0.022149251169307726,0,2020-02-20
600565.SH,0.022045361623485464,0,2020-02-20
300182.SZ,0.021999181984423008,0,2020-02-20
002118.SZ,0.021941472077663126,0,2020-02-20
300316.SZ,0.02192069416850004,0,2020-02-20
002048.SZ,0.021897770727858794,0,2020-02-20
300459.SZ,0.02186874939558709,0,2020-02-20
603568.SH,0.021827193577258812,0,2020-02-20
002444.SZ,0.021598636576448633,0,2020-02-20
000553.SZ,0.020945724601878508,0,2020-02-20
601099.SH,0.02085253542762233,0,2020-02-20
600521.SH,0.020782315908588988,0,2020-02-20
603056.SH,0.019689953526658796,0,2020-02-20
000848.SZ,0.019253575591947382,0,2020-02-20
600143.SH,0.018771248765972227,0,2020-02-20
002831.SZ,0.018519052175551068,0,2020-02-20
002180.SZ,0.017348166992368363,0,2020-02-20
600317.SH,0.017042576031914735,0,2020-02-20
300253.SZ,0.017021501753693227,0,2020-02-20
601689.SH,0.015294686676511626,0,2020-02-20
000758.SZ,0.014430257914698645,0,2020-02-20
600839.SH,0.012632968771986936,0,2020-02-20
600823.SH,0.012445805041269638,0,2020-02-20
600777.SH,0.012058780836712624,0,2020-02-20
601128.SH,0.011645551586863962,0,2020-02-20
600008.SH,0.00994570604875789,0,2020-02-20
300133.SZ,0.009401876840483958,0,2020-02-20
300113.SZ,0.009178197773265848,0,2020-02-20
300197.SZ,0.007975106824999507,0,2020-02-20
