证券代码,持仓权重,交易价格,成分日期
300383.SZ,0.025861022143739903,0,2020-01-15
002812.SZ,0.025540985542361137,0,2020-01-15
002065.SZ,0.025293215270323965,0,2020-01-15
300088.SZ,0.02522094894098042,0,2020-01-15
600885.SH,0.024291810420854033,0,2020-01-15
000998.SZ,0.023909831251459953,0,2020-01-15
600325.SH,0.023837564922113915,0,2020-01-15
600486.SH,0.023724003547432232,0,2020-01-15
601168.SH,0.023682708502091924,0,2020-01-15
600673.SH,0.02364100905287065,0,2020-01-15
002174.SZ,0.023631089695419365,0,2020-01-15
002019.SZ,0.02353817584340435,0,2020-01-15
603659.SH,0.023094244887602106,0,2020-01-15
002507.SZ,0.02299792675119132,0,2020-01-15
002368.SZ,0.02297036896998874,0,2020-01-15
600580.SH,0.022887778879310147,0,2020-01-15
600167.SH,0.022825836311301948,0,2020-01-15
600216.SH,0.02281551254996839,0,2020-01-15
300010.SZ,0.022805188788631876,0,2020-01-15
603707.SH,0.0227948650272976,0,2020-01-15
600026.SH,0.022743246220622893,0,2020-01-15
601689.SH,0.022412885857909293,0,2020-01-15
002056.SZ,0.022268353199222136,0,2020-01-15
002925.SZ,0.02210317301786231,0,2020-01-15
002709.SZ,0.022010259165851864,0,2020-01-15
600901.SH,0.022010259165850504,0,2020-01-15
603888.SH,0.021700546325812385,0,2020-01-15
603816.SH,0.021610241628635014,0,2020-01-15
601003.SH,0.021349538440421114,0,2020-01-15
600339.SH,0.020265543500266135,0,2020-01-15
002635.SZ,0.020118920762291655,0,2020-01-15
000537.SZ,0.019998183617642787,0,2020-01-15
603338.SH,0.01881117937007059,0,2020-01-15
600835.SH,0.01857972972712332,0,2020-01-15
000987.SZ,0.018489856550664742,0,2020-01-15
000009.SZ,0.017178738861155503,0,2020-01-15
600739.SH,0.016927770645870744,0,2020-01-15
600801.SH,0.01689109872354923,0,2020-01-15
603444.SH,0.01672449336241361,0,2020-01-15
002371.SZ,0.01497191822953977,0,2020-01-15
600704.SH,0.014909726080365351,0,2020-01-15
600820.SH,0.01486375981420765,0,2020-01-15
002681.SZ,0.014101892987044578,0,2020-01-15
002127.SZ,0.014059061834483074,0,2020-01-15
600150.SH,0.013071263890143656,0,2020-01-15
002948.SZ,0.012970307870458496,0,2020-01-15
002416.SZ,0.01236920546796769,0,2020-01-15
600862.SH,0.011767705881447751,0,2020-01-15
600754.SH,0.011583260217674751,0,2020-01-15
600098.SH,0.007773792285087462,0,2020-01-15
