证券代码,持仓权重,交易价格,成分日期
000066.SZ,0.02709375775104617,0,2020-01-20
300383.SZ,0.026016513475513703,0,2020-01-20
300207.SZ,0.025891883470952358,0,2020-01-20
002065.SZ,0.02544529262087381,0,2020-01-20
600885.SH,0.024500181752095423,0,2020-01-20
300529.SZ,0.024417095082301235,0,2020-01-20
000998.SZ,0.024053590902016957,0,2020-01-20
600325.SH,0.023980890065954746,0,2020-01-20
600143.SH,0.023949732564768112,0,2020-01-20
603444.SH,0.023887417562450584,0,2020-01-20
600486.SH,0.02386664589500601,0,2020-01-20
002019.SZ,0.02367970088799523,0,2020-01-20
002152.SZ,0.023575842550764104,0,2020-01-20
603882.SH,0.02304616503090462,0,2020-01-20
603707.SH,0.022931920859953735,0,2020-01-20
603816.SH,0.02276574752038885,0,2020-01-20
601689.SH,0.022547645012209894,0,2020-01-20
002056.SZ,0.02240224334009024,0,2020-01-20
002925.SZ,0.02223607000052636,0,2020-01-20
000758.SZ,0.0222360700005254,0,2020-01-20
002709.SZ,0.02214259749701834,0,2020-01-20
600901.SH,0.022142597497010023,0,2020-01-20
002635.SZ,0.022046318999117572,0,2020-01-20
601200.SH,0.02199719582490139,0,2020-01-20
603888.SH,0.021831022485333158,0,2020-01-20
601003.SH,0.021477904138761043,0,2020-01-20
600026.SH,0.021313615601889067,0,2020-01-20
603338.SH,0.02061329561570938,0,2020-01-20
600339.SH,0.020387391597864277,0,2020-01-20
600835.SH,0.020359673032225176,0,2020-01-20
300088.SZ,0.02022850877349231,0,2020-01-20
002127.SZ,0.019733084073141647,0,2020-01-20
603568.SH,0.019172249052284214,0,2020-01-20
002507.SZ,0.01870488653476585,0,2020-01-20
000987.SZ,0.01860102819755363,0,2020-01-20
002653.SZ,0.017520901490383087,0,2020-01-20
300012.SZ,0.01728202731474583,0,2020-01-20
002174.SZ,0.016710806459996973,0,2020-01-20
002371.SZ,0.016406232183976015,0,2020-01-20
600704.SH,0.0163380820095104,0,2020-01-20
600801.SH,0.01506984473178585,0,2020-01-20
600150.SH,0.014323494627200895,0,2020-01-20
000537.SZ,0.01361582801060434,0,2020-01-20
002384.SZ,0.01352125608434972,0,2020-01-20
600580.SH,0.01257724463830056,0,2020-01-20
002812.SZ,0.01215679204946469,0,2020-01-20
600060.SH,0.011861736373775201,0,2020-01-20
600754.SH,0.011652905436988237,0,2020-01-20
000997.SZ,0.011022252011651173,0,2020-01-20
600862.SH,0.010664821309862328,0,2020-01-20
