证券代码,持仓权重,交易价格,成分日期
000066.SZ,0.026310158328033635,0,2020-01-21
300383.SZ,0.025666949703542653,0,2020-01-21
300207.SZ,0.025543994255860604,0,2020-01-21
002065.SZ,0.025103403901668715,0,2020-01-21
300529.SZ,0.02408902145829517,0,2020-01-21
000998.SZ,0.023730401402556386,0,2020-01-21
600325.SH,0.023658677391409144,0,2020-01-21
600143.SH,0.023627938529488614,0,2020-01-21
603444.SH,0.023566460805645364,0,2020-01-21
002129.SZ,0.02356646080563974,0,2020-01-21
600486.SH,0.023545968231034584,0,2020-01-21
002019.SZ,0.023361535059510823,0,2020-01-21
002074.SZ,0.0232590721864441,0,2020-01-21
002152.SZ,0.023259072186441715,0,2020-01-21
603882.SH,0.02273651153379707,0,2020-01-21
603707.SH,0.022623802373422115,0,2020-01-21
603816.SH,0.022459861776513382,0,2020-01-21
002414.SZ,0.02236764519075163,0,2020-01-21
601689.SH,0.022244689743070634,0,2020-01-21
002056.SZ,0.022101241720775162,0,2020-01-21
000758.SZ,0.02193730112386652,0,2020-01-21
002925.SZ,0.02193730112386636,0,2020-01-21
002709.SZ,0.021845084538105086,0,2020-01-21
600901.SH,0.021845084538105037,0,2020-01-21
600026.SH,0.021838542900372283,0,2020-01-21
601200.SH,0.021701636515809145,0,2020-01-21
603888.SH,0.021537695918900403,0,2020-01-21
601003.SH,0.021189322150469904,0,2020-01-21
603338.SH,0.0211209749218632,0,2020-01-21
600835.SH,0.020861105936075486,0,2020-01-21
002127.SZ,0.020219084886271103,0,2020-01-21
600339.SH,0.02011346198325488,0,2020-01-21
002507.SZ,0.01916556414763686,0,2020-01-21
000987.SZ,0.01905914791140838,0,2020-01-21
603568.SH,0.01891464636835977,0,2020-01-21
002653.SZ,0.017285486686576444,0,2020-01-21
300012.SZ,0.017049822078521487,0,2020-01-21
002371.SZ,0.016810296857914398,0,2020-01-21
600704.SH,0.016740468231155516,0,2020-01-21
002174.SZ,0.016486276276649357,0,2020-01-21
300088.SZ,0.01550383591262599,0,2020-01-21
600801.SH,0.014867362882176749,0,2020-01-21
600150.SH,0.014676264118775753,0,2020-01-21
000537.SZ,0.013951168571667113,0,2020-01-21
002384.SZ,0.013854267458904375,0,2020-01-21
600060.SH,0.012459485365072742,0,2020-01-21
002812.SZ,0.012456198406787735,0,2020-01-21
000997.SZ,0.011293716087936542,0,2020-01-21
600862.SH,0.010927482321656912,0,2020-01-21
002839.SZ,0.009529047195313115,0,2020-01-21
