证券代码,持仓权重,交易价格,成分日期
300383.SZ,0.026220662851533922,0,2020-01-08
601872.SH,0.02582290429330817,0,2020-01-08
300088.SZ,0.025571688361796137,0,2020-01-08
002353.SZ,0.02525766844740635,0,2020-01-08
600673.SH,0.024702899931985593,0,2020-01-08
600885.SH,0.024692432601504704,0,2020-01-08
600150.SH,0.02459822662718714,0,2020-01-08
300315.SZ,0.0244248950827658,0,2020-01-08
600325.SH,0.02416906607752237,0,2020-01-08
600486.SH,0.024053925442246306,0,2020-01-08
601168.SH,0.02401205612032759,0,2020-01-08
002385.SZ,0.023991121459370702,0,2020-01-08
002174.SZ,0.023959719467930362,0,2020-01-08
603659.SH,0.023645699553540286,0,2020-01-08
002368.SZ,0.023289810317231763,0,2020-01-08
600167.SH,0.023143267690516795,0,2020-01-08
600580.SH,0.023143267690511903,0,2020-01-08
600216.SH,0.02313280036003721,0,2020-01-08
300010.SZ,0.023122333029556522,0,2020-01-08
603707.SH,0.023111865699077444,0,2020-01-08
601689.SH,0.02272457447133052,0,2020-01-08
000758.SZ,0.022410554556939973,0,2020-01-08
002925.SZ,0.022410554556939577,0,2020-01-08
002635.SZ,0.022337283243583556,0,2020-01-08
002250.SZ,0.022333781318982365,0,2020-01-08
600901.SH,0.022316348582622582,0,2020-01-08
601003.SH,0.021646439431925926,0,2020-01-08
603983.SH,0.021583635449046974,0,2020-01-08
002280.SZ,0.0214663161368572,0,2020-01-08
601865.SH,0.021374288839455143,0,2020-01-08
000987.SZ,0.021024553333275624,0,2020-01-08
002812.SZ,0.020257786402726047,0,2020-01-08
002118.SZ,0.020147234772758173,0,2020-01-08
002507.SZ,0.019755962748268463,0,2020-01-08
603816.SH,0.018563896355318257,0,2020-01-08
000009.SZ,0.017417637918147346,0,2020-01-08
000537.SZ,0.017179086395804868,0,2020-01-08
600835.SH,0.015960588636230347,0,2020-01-08
002371.SZ,0.015195283141751727,0,2020-01-08
603444.SH,0.014534508962506552,0,2020-01-08
600704.SH,0.012807936829145024,0,2020-01-08
600820.SH,0.012768450320138524,0,2020-01-08
002019.SZ,0.01239909586250042,0,2020-01-08
002681.SZ,0.012113982079606466,0,2020-01-08
600754.SH,0.011744344798171966,0,2020-01-08
002948.SZ,0.011141913873131903,0,2020-01-08
600862.SH,0.011053500986511963,0,2020-01-08
002416.SZ,0.010625547471928003,0,2020-01-08
600536.SH,0.010558562167143322,0,2020-01-08
600777.SH,0.01008003925189403,0,2020-01-08
