证券代码,持仓权重,交易价格,成分日期
300383.SZ,0.025793630363376067,0,2020-02-07
002371.SZ,0.025773036646520038,0,2020-02-07
002812.SZ,0.02547442775209291,0,2020-02-07
002340.SZ,0.02544353717680891,0,2020-02-07
300253.SZ,0.025309678017236877,0,2020-02-07
600699.SH,0.02395049270467605,0,2020-02-07
002127.SZ,0.023779351180956084,0,2020-02-07
002074.SZ,0.02337386863268211,0,2020-02-07
000547.SZ,0.023353274915824212,0,2020-02-07
600845.SH,0.02326060318996727,0,2020-02-07
603659.SH,0.023260603189966745,0,2020-02-07
300418.SZ,0.023193563472066827,0,2020-02-07
600884.SH,0.02314733774725374,0,2020-02-07
600094.SH,0.02282813513596961,0,2020-02-07
600808.SH,0.02279724456068398,0,2020-02-07
300010.SZ,0.022745760268542737,0,2020-02-07
002221.SZ,0.02274576026854251,0,2020-02-07
002507.SZ,0.022540321830156317,0,2020-02-07
600863.SH,0.022508932524686286,0,2020-02-07
002414.SZ,0.022478041949403057,0,2020-02-07
300026.SZ,0.02236477650668831,0,2020-02-07
000930.SZ,0.022354479648259564,0,2020-02-07
002030.SZ,0.02213824562126073,0,2020-02-07
000078.SZ,0.0220764644706903,0,2020-02-07
000681.SZ,0.022045573895397567,0,2020-02-07
002444.SZ,0.021983792744834228,0,2020-02-07
002635.SZ,0.021973495886405917,0,2020-02-07
600664.SH,0.021963199027977078,0,2020-02-07
002709.SZ,0.02195290216954892,0,2020-02-07
000813.SZ,0.02194260531111983,0,2020-02-07
603056.SH,0.021365981239122964,0,2020-02-07
600155.SH,0.021123848046300537,0,2020-02-07
600881.SH,0.020239323156172554,0,2020-02-07
601099.SH,0.01927072756867487,0,2020-02-07
603568.SH,0.01830781428586707,0,2020-02-07
600039.SH,0.01797831481615181,0,2020-02-07
300459.SZ,0.01665527864622259,0,2020-02-07
002004.SZ,0.016619129503604068,0,2020-02-07
603486.SH,0.015836464977512125,0,2020-02-07
300324.SZ,0.015074600739316681,0,2020-02-07
002572.SZ,0.014837772995458685,0,2020-02-07
600823.SH,0.014446492375151512,0,2020-02-07
600026.SH,0.014014024321184398,0,2020-02-07
300001.SZ,0.01373248951045522,0,2020-02-07
002048.SZ,0.01291226046934077,0,2020-02-07
600060.SH,0.012520979849050378,0,2020-02-07
000758.SZ,0.01106912281063088,0,2020-02-07
002129.SZ,0.009950284875083776,0,2020-02-07
600777.SH,0.009915874666636371,0,2020-02-07
601128.SH,0.009576078338467995,0,2020-02-07
