证券代码,持仓权重,交易价格,成分日期
300383.SZ,0.0257770707850932,0,2020-02-19
002371.SZ,0.025565257643627947,0,2020-02-19
002812.SZ,0.02545807310272181,0,2020-02-19
002129.SZ,0.025314009633264765,0,2020-02-19
300253.SZ,0.025293429137627742,0,2020-02-19
300088.SZ,0.025139075420351615,0,2020-02-19
000401.SZ,0.024429048320882548,0,2020-02-19
600909.SH,0.02374989196486431,0,2020-02-19
002385.SZ,0.023585247999774413,0,2020-02-19
000999.SZ,0.023554377256318187,0,2020-02-19
002127.SZ,0.023503715834526484,0,2020-02-19
000547.SZ,0.023338282052133077,0,2020-02-19
600808.SH,0.02278260866993987,0,2020-02-19
000021.SZ,0.022731157430847228,0,2020-02-19
603707.SH,0.02272086718302755,0,2020-02-19
600171.SH,0.022710576935210385,0,2020-02-19
300244.SZ,0.022556223217931808,0,2020-02-19
300010.SZ,0.022352825696568317,0,2020-02-19
300182.SZ,0.022309257270291843,0,2020-02-19
002056.SZ,0.022196064544288175,0,2020-02-19
002048.SZ,0.022117021985470376,0,2020-02-19
000758.SZ,0.022031420579194598,0,2020-02-19
300324.SZ,0.021990259587922067,0,2020-02-19
002444.SZ,0.02196967909228426,0,2020-02-19
600565.SH,0.02183590587064545,0,2020-02-19
002118.SZ,0.021733003392461998,0,2020-02-19
300316.SZ,0.021712422896837374,0,2020-02-19
000553.SZ,0.0216712619055513,0,2020-02-19
300459.SZ,0.02166097165773287,0,2020-02-19
603568.SH,0.021619810666459332,0,2020-02-19
002709.SZ,0.021538696407727067,0,2020-02-19
002426.SZ,0.02137284471882296,0,2020-02-19
600745.SH,0.020171153506831345,0,2020-02-19
601099.SH,0.020071832312460004,0,2020-02-19
600521.SH,0.020004241758976235,0,2020-02-19
603056.SH,0.01895277659635124,0,2020-02-19
000848.SZ,0.018532736320636053,0,2020-02-19
600143.SH,0.018068467445305707,0,2020-02-19
002831.SZ,0.017825712904003716,0,2020-02-19
002180.SZ,0.0166986647742661,0,2020-02-19
600317.SH,0.016404514907660442,0,2020-02-19
601689.SH,0.014722065204402238,0,2020-02-19
600839.SH,0.01229644974357961,0,2020-02-19
600823.SH,0.01197984353744462,0,2020-02-19
600777.SH,0.01160730922564832,0,2020-02-19
601128.SH,0.011209550965586944,0,2020-02-19
600008.SH,0.009573346355534806,0,2020-02-19
300133.SZ,0.009049877700465302,0,2020-02-19
300113.SZ,0.008834573007921542,0,2020-02-19
300197.SZ,0.007676524872524974,0,2020-02-19
