证券代码,持仓权重,交易价格,成分日期
600745.SH,0.031365772139625644,0,2019-12-25
603501.SH,0.026310405805888414,0,2019-12-25
600536.SH,0.025901066549732475,0,2019-12-25
300450.SZ,0.02587036375946945,0,2019-12-25
600763.SH,0.02584989891989854,0,2019-12-25
600426.SH,0.025604293622900356,0,2019-12-25
300383.SZ,0.0252563541815172,0,2019-12-25
002465.SZ,0.02494934735684407,0,2019-12-25
002797.SZ,0.02455024048023479,0,2019-12-25
600298.SH,0.024509306163513423,0,2019-12-25
300088.SZ,0.024417203451307653,0,2019-12-25
300168.SZ,0.02434556986588778,0,2019-12-25
600673.SH,0.024069264350027486,0,2019-12-25
600885.SH,0.02397716261343158,0,2019-12-25
600325.SH,0.02365992262104139,0,2019-12-25
600486.SH,0.023291516442610006,0,2019-12-25
600466.SH,0.02313801321866565,0,2019-12-25
000878.SZ,0.02304591135156051,0,2019-12-25
600380.SH,0.023035678168855506,0,2019-12-25
002368.SZ,0.02275937260932581,0,2019-12-25
600216.SH,0.0227389048907789,0,2019-12-25
002174.SZ,0.022718437862387728,0,2019-12-25
603885.SH,0.022697969056006028,0,2019-12-25
600580.SH,0.022626335364177415,0,2019-12-25
002690.SZ,0.02241143372055732,0,2019-12-25
603816.SH,0.022350031595193436,0,2019-12-25
601689.SH,0.022063490637451968,0,2019-12-25
600640.SH,0.022053258275863165,0,2019-12-25
603866.SH,0.02201232439995736,0,2019-12-25
000717.SZ,0.021930455506267807,0,2019-12-25
002681.SZ,0.021562049712029564,0,2019-12-25
002672.SZ,0.021490414603264854,0,2019-12-25
002416.SZ,0.021070838997454808,0,2019-12-25
600970.SH,0.01997585111205756,0,2019-12-25
300315.SZ,0.018614792890311246,0,2019-12-25
600026.SH,0.01854315109154314,0,2019-12-25
002371.SZ,0.016895561803818356,0,2019-12-25
002233.SZ,0.014255306002769214,0,2019-12-25
002110.SZ,0.013600360811231978,0,2019-12-25
600699.SH,0.013395691941895375,0,2019-12-25
002128.SZ,0.013047746797572538,0,2019-12-25
600872.SH,0.012679344593287917,0,2019-12-25
600098.SH,0.012454202148098004,0,2019-12-25
600754.SH,0.011727623407860306,0,2019-12-25
600259.SH,0.011236438277598385,0,2019-12-25
600859.SH,0.00947624842386476,0,2019-12-25
603877.SH,0.00812542287293533,0,2019-12-25
002250.SZ,0.007961610011277626,0,2019-12-25
002506.SZ,0.007705847746791959,0,2019-12-25
002038.SZ,0.006672191773358179,0,2019-12-25
