证券代码,持仓权重,交易价格,成分日期
002371.SZ,0.025393988513059393,0,2020-02-13
002812.SZ,0.025099699672797293,0,2020-02-13
002340.SZ,0.02506933182877264,0,2020-02-13
002065.SZ,0.024856264506709223,0,2020-02-13
600739.SH,0.02470408110731434,0,2020-02-13
002180.SZ,0.024430173280815086,0,2020-02-13
600699.SH,0.023598217760319794,0,2020-02-13
002131.SZ,0.023557648494874395,0,2020-02-13
000998.SZ,0.023496792231021933,0,2020-02-13
601100.SH,0.023405437515515385,0,2020-02-13
002129.SZ,0.023334445185655812,0,2020-02-13
002174.SZ,0.023222853185479623,0,2020-02-13
002074.SZ,0.023030108422291445,0,2020-02-13
002152.SZ,0.023030074828117492,0,2020-02-13
000547.SZ,0.023009801798243665,0,2020-02-13
002110.SZ,0.022999605066461887,0,2020-02-13
600167.SH,0.022431499112289272,0,2020-02-13
000021.SZ,0.022409631728821662,0,2020-02-13
603707.SH,0.022401091710084545,0,2020-02-13
000031.SZ,0.022289451887648123,0,2020-02-13
603228.SH,0.022167746204427526,0,2020-02-13
002414.SZ,0.02214734321612653,0,2020-02-13
601000.SH,0.02211701226693808,0,2020-02-13
002603.SZ,0.021711187589004515,0,2020-02-13
600291.SH,0.021680742595534135,0,2020-02-13
600478.SH,0.021498137855744604,0,2020-02-13
002416.SZ,0.021183630124643586,0,2020-02-13
002653.SZ,0.02107200577113864,0,2020-02-13
002056.SZ,0.021051601024204187,0,2020-02-13
300383.SZ,0.02099086766694434,0,2020-02-13
603983.SH,0.020919840097246005,0,2020-02-13
603379.SH,0.020828505717253823,0,2020-02-13
601865.SH,0.02070619597338743,0,2020-02-13
002946.SZ,0.020564754262022592,0,2020-02-13
600777.SH,0.019915439926424833,0,2020-02-13
603556.SH,0.019327012686577386,0,2020-02-13
002317.SZ,0.019124142522939924,0,2020-02-13
002709.SZ,0.01866762983025162,0,2020-02-13
002670.SZ,0.01811954100252653,0,2020-02-13
300012.SZ,0.016881963356699305,0,2020-02-13
603816.SH,0.014619545673359133,0,2020-02-13
600639.SH,0.01443692042429614,0,2020-02-13
300182.SZ,0.014203572289846823,0,2020-02-13
002368.SZ,0.01280338736504203,0,2020-02-13
600717.SH,0.012742402904374013,0,2020-02-13
601799.SH,0.01272236041851622,0,2020-02-13
600754.SH,0.011383152875083428,0,2020-02-13
601128.SH,0.00943522686160715,0,2020-02-13
601200.SH,0.0076394612833595756,0,2020-02-13
002482.SZ,0.007568472378186794,0,2020-02-13
