证券代码,持仓权重,交易价格,成分日期
603501.SH,0.02618151248807039,0,2019-12-18
300450.SZ,0.02574362643711509,0,2019-12-18
600763.SH,0.025723259644054558,0,2019-12-18
002506.SZ,0.024552169042682422,0,2019-12-18
600298.SH,0.024389234698144246,0,2019-12-18
300315.SZ,0.0243892346981441,0,2019-12-18
600801.SH,0.024368867905076436,0,2019-12-18
300088.SZ,0.02429758412933897,0,2019-12-18
300168.SZ,0.024226300353604978,0,2019-12-18
002371.SZ,0.024216116957071227,0,2019-12-18
600673.SH,0.023951348647195645,0,2019-12-18
600745.SH,0.02380878109573302,0,2019-12-18
002812.SZ,0.02305520975223327,0,2019-12-18
000878.SZ,0.02293300899382755,0,2019-12-18
600266.SH,0.022770074649289932,0,2019-12-18
600643.SH,0.022627507097818262,0,2019-12-18
600486.SH,0.02258541209025196,0,2019-12-18
600580.SH,0.02251548973594824,0,2019-12-18
002332.SZ,0.022484939546343563,0,2019-12-18
300010.SZ,0.02231182180527505,0,2019-12-18
601100.SH,0.022301638408749488,0,2019-12-18
603816.SH,0.02224053802953914,0,2019-12-18
002399.SZ,0.022108153874600644,0,2019-12-18
300308.SZ,0.022057236891932886,0,2019-12-18
002280.SZ,0.022016503305798223,0,2019-12-18
601689.SH,0.021955402926596146,0,2019-12-18
600640.SH,0.021945219530062954,0,2019-12-18
600862.SH,0.021812835375124878,0,2019-12-18
600597.SH,0.02164472425706693,0,2019-12-18
002681.SZ,0.02145641649644665,0,2019-12-18
002250.SZ,0.021121725832272665,0,2019-12-18
002416.SZ,0.02096761346283039,0,2019-12-18
600903.SH,0.020700102928338442,0,2019-12-18
603569.SH,0.020580644394550353,0,2019-12-18
600094.SH,0.018994885383869675,0,2019-12-18
600307.SH,0.018664446395010553,0,2019-12-18
002174.SZ,0.016741503901362937,0,2019-12-18
000932.SZ,0.016692306369898383,0,2019-12-18
603883.SH,0.016344351436545865,0,2019-12-18
002368.SZ,0.01394106985459734,0,2019-12-18
000581.SZ,0.013330066062578855,0,2019-12-18
603568.SH,0.013078223373854453,0,2019-12-18
002128.SZ,0.012983830580431066,0,2019-12-18
600779.SH,0.01287698999207818,0,2019-12-18
002242.SZ,0.012556127926017912,0,2019-12-18
000975.SZ,0.012110457352517076,0,2019-12-18
600258.SH,0.01167017242758836,0,2019-12-18
601000.SH,0.01057133996266108,0,2019-12-18
600820.SH,0.009974148309679905,0,2019-12-18
002127.SZ,0.009429825190179663,0,2019-12-18
