证券代码,持仓权重,交易价格,成分日期
300014.SZ,0.02556558654440063,0,2020-02-12
300383.SZ,0.02543362470343161,0,2020-02-12
002371.SZ,0.025413329255566296,0,2020-02-12
002812.SZ,0.025118887965749508,0,2020-02-12
002340.SZ,0.025088428521975355,0,2020-02-12
002127.SZ,0.02474075103160238,0,2020-02-12
002180.SZ,0.024448766719833728,0,2020-02-12
600699.SH,0.02361622207289141,0,2020-02-12
600909.SH,0.023433450879765855,0,2020-02-12
601100.SH,0.023423301549677436,0,2020-02-12
002074.SZ,0.023047645789107268,0,2020-02-12
300418.SZ,0.023037492641182555,0,2020-02-12
000547.SZ,0.023027339493257835,0,2020-02-12
002110.SZ,0.02301717379550954,0,2020-02-12
600845.SH,0.022935961161935386,0,2020-02-12
600884.SH,0.0228242765347635,0,2020-02-12
300316.SZ,0.02269225482834138,0,2020-02-12
002221.SZ,0.02242829709009644,0,2020-02-12
300010.SZ,0.02242827014243719,0,2020-02-12
600863.SH,0.022194781363431053,0,2020-02-12
002414.SZ,0.022164321919656903,0,2020-02-12
300026.SZ,0.022052637292485015,0,2020-02-12
600823.SH,0.02190034007361426,0,2020-02-12
002030.SZ,0.021829268038141246,0,2020-02-12
000999.SZ,0.0217886372708651,0,2020-02-12
000078.SZ,0.021768349150592944,0,2020-02-12
000681.SZ,0.021737874844519084,0,2020-02-12
002635.SZ,0.021666817671345776,0,2020-02-12
600664.SH,0.02165666452342106,0,2020-02-12
002709.SZ,0.021646511375496343,0,2020-02-12
600125.SH,0.021595745635872757,0,2020-02-12
002056.SZ,0.021067765406604263,0,2020-02-12
601128.SH,0.019595567457666135,0,2020-02-12
000930.SZ,0.018570167583720085,0,2020-02-12
603517.SH,0.01828571705484433,0,2020-02-12
603568.SH,0.018052288228501495,0,2020-02-12
300012.SZ,0.016894833682374547,0,2020-02-12
000712.SZ,0.01639730225368358,0,2020-02-12
002004.SZ,0.016387168062596397,0,2020-02-12
300182.SZ,0.016255174676036155,0,2020-02-12
002065.SZ,0.01537189819027934,0,2020-02-12
600639.SH,0.014852403746367789,0,2020-02-12
000012.SZ,0.014732191649566562,0,2020-02-12
002572.SZ,0.014630696311988456,0,2020-02-12
000089.SZ,0.01329042027934515,0,2020-02-12
002048.SZ,0.012732021092331092,0,2020-02-12
600060.SH,0.012346224491346315,0,2020-02-12
600985.SH,0.009778314675575406,0,2020-02-12
002444.SZ,0.009188454708258527,0,2020-02-12
601718.SH,0.007848380567947535,0,2020-02-12
