证券代码,持仓权重,交易价格,成分日期
000860.SZ,0.027804252439464355,0,2019-12-24
603501.SH,0.026613826886747963,0,2019-12-24
300450.SZ,0.02616869540100968,0,2019-12-24
002821.SZ,0.02537164126776379,0,2019-12-24
600298.SH,0.02479195464557013,0,2019-12-24
002916.SZ,0.02477124941490904,0,2019-12-24
600801.SH,0.02477124916228212,0,2019-12-24
002371.SZ,0.02461597834954829,0,2019-12-24
600673.SH,0.02434683427717481,0,2019-12-24
600885.SH,0.024253674210677843,0,2019-12-24
603444.SH,0.02416050599071853,0,2019-12-24
300088.SZ,0.02412945715226969,0,2019-12-24
000581.SZ,0.023684333434229106,0,2019-12-24
600486.SH,0.023560120573411496,0,2019-12-24
000878.SZ,0.023311683449614113,0,2019-12-24
000830.SZ,0.023280628809139125,0,2019-12-24
600266.SH,0.023146047223113444,0,2019-12-24
002368.SZ,0.0230218317198735,0,2019-12-24
603885.SH,0.02295973085756952,0,2019-12-24
600580.SH,0.0228872700297951,0,2019-12-24
002332.SZ,0.02285621538931738,0,2019-12-24
300010.SZ,0.022680238153399347,0,2019-12-24
601100.SH,0.022669902518696668,0,2019-12-24
603816.SH,0.022607778265523182,0,2019-12-24
002399.SZ,0.02247320815679975,0,2019-12-24
002280.SZ,0.022380040334075663,0,2019-12-24
600640.SH,0.022307582664014745,0,2019-12-24
000717.SZ,0.022183320744631706,0,2019-12-24
300055.SZ,0.021997037002855713,0,2019-12-24
002681.SZ,0.02181070916000907,0,2019-12-24
600053.SH,0.021406997840239812,0,2019-12-24
002416.SZ,0.02131383491241539,0,2019-12-24
002812.SZ,0.021023978051763096,0,2019-12-24
600155.SH,0.02043394311150346,0,2019-12-24
000738.SZ,0.01893295897934574,0,2019-12-24
300308.SZ,0.018373986640124625,0,2019-12-24
002174.SZ,0.017649357073127495,0,2019-12-24
300253.SZ,0.015775602662261138,0,2019-12-24
600079.SH,0.015299322964150628,0,2019-12-24
600971.SH,0.013198216443827127,0,2019-12-24
603568.SH,0.012339031923149371,0,2019-12-24
601689.SH,0.012183775448603822,0,2019-12-24
600754.SH,0.011862872661301092,0,2019-12-24
000060.SZ,0.011366042621560579,0,2019-12-24
600848.SH,0.011262486473440124,0,2019-12-24
600779.SH,0.01035155386991952,0,2019-12-24
601611.SH,0.009854657364183044,0,2019-12-24
600280.SH,0.009130057915000888,0,2019-12-24
002183.SZ,0.008405449495756731,0,2019-12-24
603877.SH,0.00821887586412145,0,2019-12-24
