证券代码,持仓权重,交易价格,成分日期
600426.SH,0.025772693918991143,0,2020-01-07
601872.SH,0.02516076444214417,0,2020-01-07
002340.SZ,0.02515045548485909,0,2020-01-07
600801.SH,0.02468141171868006,0,2020-01-07
300315.SZ,0.02444685905260919,0,2020-01-07
600885.SH,0.02405929397983585,0,2020-01-07
300529.SZ,0.023977692074484875,0,2020-01-07
600150.SH,0.02396750424644006,0,2020-01-07
600699.SH,0.023722707147172926,0,2020-01-07
000686.SZ,0.023498331500239066,0,2020-01-07
600486.SH,0.023437165397053972,0,2020-01-07
601231.SH,0.0233861581589007,0,2020-01-07
002385.SZ,0.02337597183907687,0,2020-01-07
002174.SZ,0.02334537418135066,0,2020-01-07
002110.SZ,0.023120871471822218,0,2020-01-07
300308.SZ,0.023049579658858132,0,2020-01-07
600466.SH,0.02303940281677537,0,2020-01-07
603659.SH,0.023039395427246392,0,2020-01-07
002212.SZ,0.023019007476008786,0,2020-01-07
603882.SH,0.022631392041025978,0,2020-01-07
300001.SZ,0.02254863484143366,0,2020-01-07
600216.SH,0.022539646667589057,0,2020-01-07
300010.SZ,0.022529454164638613,0,2020-01-07
603707.SH,0.02251925610592968,0,2020-01-07
603816.SH,0.0223560604677047,0,2020-01-07
002925.SZ,0.021835931717992908,0,2020-01-07
000967.SZ,0.021784921055811587,0,2020-01-07
600545.SH,0.021764532115168152,0,2020-01-07
002920.SZ,0.021591153468340285,0,2020-01-07
002681.SZ,0.021478963148960414,0,2020-01-07
000536.SZ,0.021285185120249166,0,2020-01-07
600338.SH,0.021213777083885478,0,2020-01-07
002353.SZ,0.021189687324942422,0,2020-01-07
603983.SH,0.021030215185358744,0,2020-01-07
600339.SH,0.02002048860386028,0,2020-01-07
002416.SZ,0.01937766245643769,0,2020-01-07
600073.SH,0.018368291084432775,0,2020-01-07
000009.SZ,0.016971035512119394,0,2020-01-07
002152.SZ,0.016706439264598246,0,2020-01-07
000987.SZ,0.01651188886521308,0,2020-01-07
002709.SZ,0.015726717000394252,0,2020-01-07
600325.SH,0.013880762587181761,0,2020-01-07
603444.SH,0.01351354121970473,0,2020-01-07
601689.SH,0.012789479741069825,0,2020-01-07
600258.SH,0.01144320617625798,0,2020-01-07
603885.SH,0.009882694339635194,0,2020-01-07
002936.SZ,0.009484981182375484,0,2020-01-07
600167.SH,0.008444410876775934,0,2020-01-07
002019.SZ,0.007720563660743865,0,2020-01-07
002051.SZ,0.0076083869276190414,0,2020-01-07
