证券代码,持仓权重,交易价格,成分日期
603501.SH,0.02655229355289479,0,2019-12-27
300450.SZ,0.026108206185032724,0,2019-12-27
600763.SH,0.026087550958620115,0,2019-12-27
600298.SH,0.024734633628620727,0,2019-12-27
600801.SH,0.024713978402207765,0,2019-12-27
300088.SZ,0.024641685109765783,0,2019-12-27
300168.SZ,0.024569391817323104,0,2019-12-27
002371.SZ,0.02455906420411665,0,2019-12-27
002507.SZ,0.02433185671358248,0,2019-12-27
600673.SH,0.024290546260756635,0,2019-12-27
600885.SH,0.024197597741903065,0,2019-12-27
002250.SZ,0.0234849924306773,0,2019-12-27
002812.SZ,0.02338171629862092,0,2019-12-27
000878.SZ,0.02325778494014803,0,2019-12-27
600266.SH,0.023092543128848748,0,2019-12-27
600216.SH,0.022947956543964382,0,2019-12-27
002174.SZ,0.022927301317552495,0,2019-12-27
603885.SH,0.02290664609114014,0,2019-12-27
300001.SZ,0.022834352798696236,0,2019-12-27
300010.SZ,0.022627800534575377,0,2019-12-27
002353.SZ,0.022617472921369067,0,2019-12-27
600267.SH,0.02232829975159605,0,2019-12-27
000712.SZ,0.022276661685567443,0,2019-12-27
601689.SH,0.022266334072361296,0,2019-12-27
000717.SZ,0.022132075100678897,0,2019-12-27
600862.SH,0.022121747487476136,0,2019-12-27
002635.SZ,0.022059781808239427,0,2019-12-27
002280.SZ,0.021944221262406187,0,2019-12-27
000543.SZ,0.021770385096849393,0,2019-12-27
002681.SZ,0.021760281025262732,0,2019-12-27
600640.SH,0.02174436897356199,0,2019-12-27
002416.SZ,0.021264555591369725,0,2019-12-27
002221.SZ,0.020841123449918238,0,2019-12-27
300315.SZ,0.019297565907504734,0,2019-12-27
002056.SZ,0.019254686793674314,0,2019-12-27
002244.SZ,0.019233818777125374,0,2019-12-27
300383.SZ,0.018331513440833662,0,2019-12-27
002191.SZ,0.017461412176767176,0,2019-12-27
600079.SH,0.01652418112976968,0,2019-12-27
002212.SZ,0.014522580968349552,0,2019-12-27
600971.SH,0.013167706837770821,0,2019-12-27
603868.SH,0.01273394708309955,0,2019-12-27
002672.SZ,0.012486307907795003,0,2019-12-27
600754.SH,0.011835444734196725,0,2019-12-27
000860.SZ,0.010678752055109072,0,2019-12-27
002051.SZ,0.010099542503627247,0,2019-12-27
603816.SH,0.009865452366584804,0,2019-12-27
000987.SZ,0.00938891001009614,0,2019-12-27
600859.SH,0.00935694849863731,0,2019-12-27
601872.SH,0.008386021923354952,0,2019-12-27
