证券代码,持仓权重,交易价格,成分日期
002371.SZ,0.025962880784430153,0,2020-01-20
002812.SZ,0.025662072337467534,0,2020-01-20
002065.SZ,0.02541312741584234,0,2020-01-20
300088.SZ,0.025340518480368855,0,2020-01-20
002353.SZ,0.025029337328338442,0,2020-01-20
002180.SZ,0.024977473802999427,0,2020-01-20
002797.SZ,0.024956728392864388,0,2020-01-20
600150.SH,0.024375856909072142,0,2020-01-20
000066.SZ,0.02413497236869419,0,2020-01-20
600699.SH,0.024126911987448544,0,2020-01-20
000998.SZ,0.02402318493677177,0,2020-01-20
600704.SH,0.023960948706363547,0,2020-01-20
600325.SH,0.023950576001298057,0,2020-01-20
600486.SH,0.023836476245554055,0,2020-01-20
601168.SH,0.023794985425274764,0,2020-01-20
002174.SZ,0.02374312189994494,0,2020-01-20
002074.SZ,0.023546040503658272,0,2020-01-20
603659.SH,0.02343194074791259,0,2020-01-20
000878.SZ,0.023359331812447193,0,2020-01-20
300001.SZ,0.023234859351627623,0,2020-01-20
603882.SH,0.02301703254520614,0,2020-01-20
603707.SH,0.022902932789460633,0,2020-01-20
002317.SZ,0.022747342213446042,0,2020-01-20
600640.SH,0.022736969508377867,0,2020-01-20
002019.SZ,0.022278079527912265,0,2020-01-20
002925.SZ,0.02220796154992662,0,2020-01-20
002635.SZ,0.022135352614452954,0,2020-01-20
002709.SZ,0.02211460720431742,0,2020-01-20
000967.SZ,0.021787771899527505,0,2020-01-20
002416.SZ,0.021658208181336517,0,2020-01-20
601003.SH,0.02145075407998074,0,2020-01-20
300383.SZ,0.021054291739339134,0,2020-01-20
600739.SH,0.020509328876312988,0,2020-01-20
002946.SZ,0.019482395633149994,0,2020-01-20
000009.SZ,0.017260181232637877,0,2020-01-20
002110.SZ,0.016803782209663186,0,2020-01-20
300113.SZ,0.01587023875356167,0,2020-01-20
600801.SH,0.015050795053216768,0,2020-01-20
603816.SH,0.014947068002450895,0,2020-01-20
600466.SH,0.014181799375379143,0,2020-01-20
002048.SZ,0.01300737215488553,0,2020-01-20
603868.SH,0.012613209362311587,0,2020-01-20
002212.SZ,0.012501421930386067,0,2020-01-20
601872.SH,0.011679665906219836,0,2020-01-20
600754.SH,0.011638175085948622,0,2020-01-20
600862.SH,0.010953576551483227,0,2020-01-20
000987.SZ,0.010783444100510837,0,2020-01-20
002221.SZ,0.010129365787087185,0,2020-01-20
600339.SH,0.009988914980181958,0,2020-01-20
601128.SH,0.009646615712950063,0,2020-01-20
