证券代码,持仓权重,交易价格,成分日期
300014.SZ,0.026243737241857155,0,2020-02-17
300383.SZ,0.025609870014749386,0,2020-02-17
002371.SZ,0.02558943907618209,0,2020-02-17
002812.SZ,0.02529295746105536,0,2020-02-17
002340.SZ,0.02526228733317647,0,2020-02-17
002065.SZ,0.025047589895949424,0,2020-02-17
600699.SH,0.023779877934849168,0,2020-02-17
000998.SZ,0.023677639369300552,0,2020-02-17
600909.SH,0.023595813472341565,0,2020-02-17
600143.SH,0.023575334816421146,0,2020-02-17
002129.SZ,0.023513692587246636,0,2020-02-17
002074.SZ,0.02320736249460649,0,2020-02-17
300418.SZ,0.023197137196836002,0,2020-02-17
000547.SZ,0.023186911598981435,0,2020-02-17
002110.SZ,0.02317665564435902,0,2020-02-17
600845.SH,0.023094899417598135,0,2020-02-17
000089.SZ,0.022839304387129437,0,2020-02-17
600094.SH,0.02266551657111397,0,2020-02-17
002414.SZ,0.02231791527112904,0,2020-02-17
002399.SZ,0.022184897090055344,0,2020-02-17
300182.SZ,0.022164551433800878,0,2020-02-17
002317.SZ,0.022021302998079282,0,2020-02-17
002030.SZ,0.021980540465509908,0,2020-02-17
000078.SZ,0.021919200889684083,0,2020-02-17
002925.SZ,0.02188845818379366,0,2020-02-17
300324.SZ,0.021847598760707704,0,2020-02-17
002444.SZ,0.021827178479546506,0,2020-02-17
002635.SZ,0.021816961138042348,0,2020-02-17
002709.SZ,0.02179651841043957,0,2020-02-17
603233.SH,0.0217453977719661,0,2020-02-17
603568.SH,0.021479567218270795,0,2020-02-17
002056.SZ,0.02121374531594854,0,2020-02-17
002505.SZ,0.019424627106477795,0,2020-02-17
000967.SZ,0.019046378662518973,0,2020-02-17
600073.SH,0.018412347692299734,0,2020-02-17
300012.SZ,0.017011911971498025,0,2020-02-17
002926.SZ,0.01651095232343445,0,2020-02-17
300459.SZ,0.016091753353086463,0,2020-02-17
002180.SZ,0.015784939598541083,0,2020-02-17
600500.SH,0.015509019639666614,0,2020-02-17
600801.SH,0.01483423304424757,0,2020-02-17
002831.SZ,0.014731993637031393,0,2020-02-17
600823.SH,0.0143434371958623,0,2020-02-17
002048.SZ,0.012820265191030435,0,2020-02-17
002242.SZ,0.012431774274119045,0,2020-02-17
600704.SH,0.012288570696712778,0,2020-02-17
600862.SH,0.01163433945599304,0,2020-02-17
600388.SH,0.011010516014031076,0,2020-02-17
600985.SH,0.009845234681250445,0,2020-02-17
601128.SH,0.009507845521471553,0,2020-02-17
